Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
851	Spectrogram 1	1	903.250000	903.750000	0	0	15	cluster_15	1.0000
852	Spectrogram 1	1	903.500000	904.000000	0	0	noise	cluster_noise	0.0000
853	Spectrogram 1	1	903.750000	904.500000	0	0	13	cluster_13	1.0000
854	Spectrogram 1	1	904.250000	904.750000	0	0	6	cluster_6	0.9948
855	Spectrogram 1	1	904.500000	905.250000	0	0	noise	cluster_noise	0.0000
856	Spectrogram 1	1	905.000000	906.750000	0	0	6	cluster_6	0.9853
857	Spectrogram 1	1	906.500000	907.250000	0	0	15	cluster_15	0.9658
858	Spectrogram 1	1	907.000000	907.750000	0	0	13	cluster_13	1.0000
859	Spectrogram 1	1	907.500000	908.000000	0	0	9	cluster_9	0.8656
860	Spectrogram 1	1	907.750000	908.500000	0	0	13	cluster_13	1.0000
861	Spectrogram 1	1	908.250000	909.750000	0	0	6	cluster_6	1.0000
862	Spectrogram 1	1	909.500000	910.250000	0	0	15	cluster_15	0.9967
863	Spectrogram 1	1	910.000000	910.750000	0	0	13	cluster_13	0.9755
864	Spectrogram 1	1	910.500000	911.500000	0	0	noise	cluster_noise	0.0000
865	Spectrogram 1	1	911.250000	911.750000	0	0	2	cluster_2	0.4575
866	Spectrogram 1	1	911.500000	912.000000	0	0	8	cluster_8	0.8981
867	Spectrogram 1	1	911.750000	913.250000	0	0	6	cluster_6	0.8667
868	Spectrogram 1	1	913.000000	913.750000	0	0	15	cluster_15	0.9829
869	Spectrogram 1	1	913.500000	914.250000	0	0	13	cluster_13	1.0000
870	Spectrogram 1	1	914.000000	914.750000	0	0	noise	cluster_noise	0.0000
871	Spectrogram 1	1	914.500000	915.000000	0	0	13	cluster_13	1.0000
872	Spectrogram 1	1	914.750000	915.250000	0	0	9	cluster_9	0.6148
873	Spectrogram 1	1	915.000000	916.000000	0	0	6	cluster_6	0.9931
874	Spectrogram 1	1	915.750000	916.500000	0	0	15	cluster_15	0.9584
875	Spectrogram 1	1	916.250000	917.000000	0	0	13	cluster_13	1.0000
876	Spectrogram 1	1	916.750000	917.500000	0	0	noise	cluster_noise	0.0000
877	Spectrogram 1	1	917.250000	918.000000	0	0	13	cluster_13	0.8438
878	Spectrogram 1	1	917.750000	919.250000	0	0	6	cluster_6	0.9384
879	Spectrogram 1	1	919.000000	919.500000	0	0	noise	cluster_noise	0.0000
880	Spectrogram 1	1	919.250000	920.000000	0	0	15	cluster_15	0.9699
881	Spectrogram 1	1	919.750000	920.250000	0	0	noise	cluster_noise	0.0000
882	Spectrogram 1	1	920.000000	920.750000	0	0	13	cluster_13	1.0000
883	Spectrogram 1	1	920.500000	921.000000	0	0	10	cluster_10	0.8065
884	Spectrogram 1	1	920.750000	921.500000	0	0	13	cluster_13	0.8494
885	Spectrogram 1	1	921.250000	922.000000	0	0	6	cluster_6	0.9153
886	Spectrogram 1	1	921.750000	922.250000	0	0	noise	cluster_noise	0.0000
887	Spectrogram 1	1	922.000000	922.500000	0	0	15	cluster_15	1.0000
888	Spectrogram 1	1	922.250000	922.750000	0	0	noise	cluster_noise	0.0000
889	Spectrogram 1	1	922.500000	923.250000	0	0	13	cluster_13	1.0000
890	Spectrogram 1	1	923.000000	923.500000	0	0	noise	cluster_noise	0.0000
891	Spectrogram 1	1	923.250000	924.000000	0	0	13	cluster_13	0.8500
892	Spectrogram 1	1	923.750000	924.500000	0	0	6	cluster_6	0.8902
893	Spectrogram 1	1	924.250000	925.000000	0	0	15	cluster_15	0.9646
894	Spectrogram 1	1	924.750000	927.750000	0	0	noise	cluster_noise	0.0000
895	Spectrogram 1	1	927.500000	928.250000	0	0	10	cluster_10	0.8029
896	Spectrogram 1	1	928.000000	929.500000	0	0	noise	cluster_noise	0.0000
897	Spectrogram 1	1	929.250000	930.250000	0	0	10	cluster_10	0.8065
898	Spectrogram 1	1	930.000000	930.750000	0	0	noise	cluster_noise	0.0000
899	Spectrogram 1	1	930.500000	931.250000	0	0	10	cluster_10	0.8065
900	Spectrogram 1	1	931.000000	931.500000	0	0	noise	cluster_noise	0.0000
901	Spectrogram 1	1	931.250000	932.250000	0	0	6	cluster_6	0.8859
902	Spectrogram 1	1	932.000000	932.500000	0	0	noise	cluster_noise	0.0000
903	Spectrogram 1	1	932.250000	934.250000	0	0	9	cluster_9	0.9365
904	Spectrogram 1	1	934.000000	936.500000	0	0	6	cluster_6	0.9719
905	Spectrogram 1	1	936.250000	936.750000	0	0	noise	cluster_noise	0.0000
906	Spectrogram 1	1	936.500000	937.250000	0	0	10	cluster_10	0.7940
907	Spectrogram 1	1	937.000000	938.000000	0	0	noise	cluster_noise	0.0000
908	Spectrogram 1	1	937.750000	938.250000	0	0	13	cluster_13	0.7124
909	Spectrogram 1	1	938.000000	938.750000	0	0	noise	cluster_noise	0.0000
910	Spectrogram 1	1	938.500000	939.250000	0	0	6	cluster_6	0.8803
911	Spectrogram 1	1	939.000000	939.500000	0	0	10	cluster_10	0.8065
912	Spectrogram 1	1	939.250000	940.250000	0	0	noise	cluster_noise	0.0000
913	Spectrogram 1	1	940.000000	941.750000	0	0	10	cluster_10	0.8072
914	Spectrogram 1	1	941.500000	942.250000	0	0	6	cluster_6	0.8118
915	Spectrogram 1	1	942.000000	942.500000	0	0	noise	cluster_noise	0.0000
916	Spectrogram 1	1	942.250000	943.000000	0	0	6	cluster_6	0.7063
917	Spectrogram 1	1	942.750000	943.250000	0	0	10	cluster_10	0.8065
918	Spectrogram 1	1	943.000000	944.750000	0	0	noise	cluster_noise	0.0000
919	Spectrogram 1	1	944.500000	945.750000	0	0	10	cluster_10	0.7867
920	Spectrogram 1	1	945.500000	946.250000	0	0	noise	cluster_noise	0.0000
921	Spectrogram 1	1	946.000000	947.250000	0	0	10	cluster_10	0.8065
922	Spectrogram 1	1	947.000000	947.500000	0	0	noise	cluster_noise	0.0000
923	Spectrogram 1	1	947.250000	948.000000	0	0	10	cluster_10	0.8145
924	Spectrogram 1	1	947.750000	948.750000	0	0	noise	cluster_noise	0.0000
925	Spectrogram 1	1	948.500000	949.000000	0	0	10	cluster_10	1.0000
926	Spectrogram 1	1	948.750000	949.750000	0	0	6	cluster_6	0.9930
927	Spectrogram 1	1	949.500000	951.500000	0	0	9	cluster_9	0.8759
928	Spectrogram 1	1	951.250000	952.000000	0	0	noise	cluster_noise	0.0000
929	Spectrogram 1	1	951.750000	954.250000	0	0	6	cluster_6	0.9862
930	Spectrogram 1	1	954.000000	954.500000	0	0	noise	cluster_noise	0.0000
931	Spectrogram 1	1	954.250000	955.000000	0	0	10	cluster_10	0.8065
932	Spectrogram 1	1	954.750000	955.250000	0	0	noise	cluster_noise	0.0000
933	Spectrogram 1	1	955.000000	958.000000	0	0	10	cluster_10	0.8528
934	Spectrogram 1	1	957.750000	958.250000	0	0	noise	cluster_noise	0.0000
935	Spectrogram 1	1	958.000000	959.250000	0	0	10	cluster_10	0.7940
936	Spectrogram 1	1	959.000000	959.500000	0	0	noise	cluster_noise	0.0000
937	Spectrogram 1	1	959.250000	960.000000	0	0	10	cluster_10	0.8065
938	Spectrogram 1	1	959.750000	960.250000	0	0	noise	cluster_noise	0.0000
939	Spectrogram 1	1	960.000000	961.000000	0	0	10	cluster_10	0.8685
940	Spectrogram 1	1	960.750000	961.250000	0	0	noise	cluster_noise	0.0000
941	Spectrogram 1	1	961.000000	961.750000	0	0	10	cluster_10	0.9230
942	Spectrogram 1	1	961.500000	962.250000	0	0	6	cluster_6	0.8704
943	Spectrogram 1	1	962.000000	962.750000	0	0	10	cluster_10	0.8065
944	Spectrogram 1	1	962.500000	963.250000	0	0	noise	cluster_noise	0.0000
945	Spectrogram 1	1	963.000000	966.750000	0	0	10	cluster_10	0.9556
946	Spectrogram 1	1	966.500000	967.250000	0	0	6	cluster_6	0.9062
947	Spectrogram 1	1	967.000000	967.500000	0	0	noise	cluster_noise	0.0000
948	Spectrogram 1	1	967.250000	969.500000	0	0	9	cluster_9	0.8415
949	Spectrogram 1	1	969.250000	969.750000	0	0	noise	cluster_noise	0.0000
950	Spectrogram 1	1	969.500000	970.250000	0	0	6	cluster_6	0.8086
951	Spectrogram 1	1	970.000000	970.500000	0	0	noise	cluster_noise	0.0000
952	Spectrogram 1	1	970.250000	972.500000	0	0	9	cluster_9	0.8594
953	Spectrogram 1	1	972.250000	972.750000	0	0	8	cluster_8	0.8961
954	Spectrogram 1	1	972.500000	973.000000	0	0	noise	cluster_noise	0.0000
955	Spectrogram 1	1	972.750000	973.250000	0	0	6	cluster_6	0.7282
956	Spectrogram 1	1	973.000000	973.500000	0	0	noise	cluster_noise	0.0000
957	Spectrogram 1	1	973.250000	974.500000	0	0	5	cluster_5	0.5240
958	Spectrogram 1	1	974.250000	974.750000	0	0	noise	cluster_noise	0.0000
959	Spectrogram 1	1	974.500000	975.750000	0	0	5	cluster_5	0.6502
960	Spectrogram 1	1	975.500000	976.250000	0	0	6	cluster_6	0.8955
961	Spectrogram 1	1	976.000000	976.500000	0	0	10	cluster_10	1.0000
962	Spectrogram 1	1	976.250000	977.750000	0	0	6	cluster_6	1.0000
963	Spectrogram 1	1	977.500000	978.000000	0	0	noise	cluster_noise	0.0000
964	Spectrogram 1	1	977.750000	980.250000	0	0	10	cluster_10	1.0000
965	Spectrogram 1	1	980.000000	980.750000	0	0	6	cluster_6	0.8739
966	Spectrogram 1	1	980.500000	981.250000	0	0	noise	cluster_noise	0.0000
967	Spectrogram 1	1	981.000000	983.000000	0	0	9	cluster_9	0.9308
968	Spectrogram 1	1	982.750000	983.250000	0	0	noise	cluster_noise	0.0000
969	Spectrogram 1	1	983.000000	983.500000	0	0	6	cluster_6	1.0000
970	Spectrogram 1	1	983.250000	984.000000	0	0	noise	cluster_noise	0.0000
971	Spectrogram 1	1	983.750000	985.750000	0	0	9	cluster_9	0.8286
972	Spectrogram 1	1	985.500000	986.750000	0	0	6	cluster_6	0.9964
973	Spectrogram 1	1	986.500000	989.750000	0	0	5	cluster_5	0.9540
974	Spectrogram 1	1	989.500000	990.750000	0	0	6	cluster_6	0.9524
975	Spectrogram 1	1	990.500000	993.750000	0	0	10	cluster_10	0.9638
976	Spectrogram 1	1	993.500000	994.250000	0	0	6	cluster_6	0.9303
977	Spectrogram 1	1	994.000000	994.750000	0	0	noise	cluster_noise	0.0000
978	Spectrogram 1	1	994.500000	996.250000	0	0	9	cluster_9	0.8807
979	Spectrogram 1	1	996.000000	996.500000	0	0	noise	cluster_noise	0.0000
980	Spectrogram 1	1	996.250000	997.000000	0	0	6	cluster_6	1.0000
981	Spectrogram 1	1	996.750000	997.500000	0	0	noise	cluster_noise	0.0000
982	Spectrogram 1	1	997.250000	999.000000	0	0	9	cluster_9	0.8166
983	Spectrogram 1	1	998.750000	999.250000	0	0	noise	cluster_noise	0.0000
984	Spectrogram 1	1	999.000000	1000.250000	0	0	6	cluster_6	0.9658
985	Spectrogram 1	1	1000.000000	1003.000000	0	0	5	cluster_5	0.9118
986	Spectrogram 1	1	1002.750000	1004.000000	0	0	6	cluster_6	0.9192
987	Spectrogram 1	1	1003.750000	1004.250000	0	0	noise	cluster_noise	0.0000
988	Spectrogram 1	1	1004.000000	1006.500000	0	0	10	cluster_10	0.9803
989	Spectrogram 1	1	1006.250000	1007.500000	0	0	6	cluster_6	1.0000
990	Spectrogram 1	1	1007.250000	1009.750000	0	0	9	cluster_9	0.8601
991	Spectrogram 1	1	1009.500000	1010.000000	0	0	8	cluster_8	0.9902
992	Spectrogram 1	1	1009.750000	1010.500000	0	0	5	cluster_5	0.7621
993	Spectrogram 1	1	1010.250000	1012.000000	0	0	9	cluster_9	0.7962
994	Spectrogram 1	1	1011.750000	1012.500000	0	0	8	cluster_8	1.0000
995	Spectrogram 1	1	1012.250000	1012.750000	0	0	6	cluster_6	0.9703
996	Spectrogram 1	1	1012.500000	1013.250000	0	0	8	cluster_8	1.0000
997	Spectrogram 1	1	1013.000000	1013.750000	0	0	6	cluster_6	1.0000
998	Spectrogram 1	1	1013.500000	1016.500000	0	0	5	cluster_5	0.9593
999	Spectrogram 1	1	1016.250000	1017.250000	0	0	6	cluster_6	0.9857
1000	Spectrogram 1	1	1017.000000	1018.750000	0	0	10	cluster_10	0.9685
1001	Spectrogram 1	1	1018.500000	1019.000000	0	0	noise	cluster_noise	0.0000
1002	Spectrogram 1	1	1018.750000	1019.500000	0	0	10	cluster_10	1.0000
1003	Spectrogram 1	1	1019.250000	1020.250000	0	0	6	cluster_6	0.8796
1004	Spectrogram 1	1	1020.000000	1020.500000	0	0	5	cluster_5	0.9429
1005	Spectrogram 1	1	1020.250000	1020.750000	0	0	noise	cluster_noise	0.0000
1006	Spectrogram 1	1	1020.500000	1022.500000	0	0	9	cluster_9	0.8430
1007	Spectrogram 1	1	1022.250000	1022.750000	0	0	noise	cluster_noise	0.0000
1008	Spectrogram 1	1	1022.500000	1023.250000	0	0	5	cluster_5	0.7625
1009	Spectrogram 1	1	1023.000000	1025.000000	0	0	9	cluster_9	0.7538
1010	Spectrogram 1	1	1024.750000	1025.250000	0	0	noise	cluster_noise	0.0000
1011	Spectrogram 1	1	1025.000000	1025.500000	0	0	6	cluster_6	0.9433
1012	Spectrogram 1	1	1025.250000	1025.750000	0	0	noise	cluster_noise	0.0000
1013	Spectrogram 1	1	1025.500000	1026.250000	0	0	8	cluster_8	0.9489
1014	Spectrogram 1	1	1026.000000	1029.000000	0	0	5	cluster_5	0.9079
1015	Spectrogram 1	1	1028.750000	1029.250000	0	0	6	cluster_6	0.6350
1016	Spectrogram 1	1	1029.000000	1030.000000	0	0	10	cluster_10	0.9626
1017	Spectrogram 1	1	1029.750000	1030.250000	0	0	noise	cluster_noise	0.0000
1018	Spectrogram 1	1	1030.000000	1031.750000	0	0	10	cluster_10	0.9886
1019	Spectrogram 1	1	1031.500000	1032.750000	0	0	6	cluster_6	0.8864
1020	Spectrogram 1	1	1032.500000	1033.000000	0	0	5	cluster_5	1.0000
1021	Spectrogram 1	1	1032.750000	1033.250000	0	0	noise	cluster_noise	0.0000
1022	Spectrogram 1	1	1033.000000	1035.000000	0	0	9	cluster_9	0.7494
1023	Spectrogram 1	1	1034.750000	1035.250000	0	0	8	cluster_8	0.9127
1024	Spectrogram 1	1	1035.000000	1035.500000	0	0	12	cluster_12	0.9096
1025	Spectrogram 1	1	1035.250000	1035.750000	0	0	5	cluster_5	1.0000
1026	Spectrogram 1	1	1035.500000	1037.750000	0	0	9	cluster_9	0.7752
1027	Spectrogram 1	1	1037.500000	1038.000000	0	0	6	cluster_6	0.9429
1028	Spectrogram 1	1	1037.750000	1038.750000	0	0	9	cluster_9	0.5758
1029	Spectrogram 1	1	1038.500000	1041.500000	0	0	5	cluster_5	0.9784
1030	Spectrogram 1	1	1041.250000	1041.750000	0	0	6	cluster_6	0.7654
1031	Spectrogram 1	1	1041.500000	1044.250000	0	0	10	cluster_10	0.9708
1032	Spectrogram 1	1	1044.000000	1045.250000	0	0	6	cluster_6	0.9050
1033	Spectrogram 1	1	1045.000000	1045.500000	0	0	12	cluster_12	0.9708
1034	Spectrogram 1	1	1045.250000	1045.750000	0	0	5	cluster_5	1.0000
1035	Spectrogram 1	1	1045.500000	1047.500000	0	0	9	cluster_9	0.7203
1036	Spectrogram 1	1	1047.250000	1047.750000	0	0	12	cluster_12	0.8310
1037	Spectrogram 1	1	1047.500000	1048.250000	0	0	5	cluster_5	0.7261
1038	Spectrogram 1	1	1048.000000	1049.750000	0	0	9	cluster_9	0.7653
1039	Spectrogram 1	1	1049.500000	1050.000000	0	0	noise	cluster_noise	0.0000
1040	Spectrogram 1	1	1049.750000	1050.500000	0	0	6	cluster_6	0.9365
1041	Spectrogram 1	1	1050.250000	1051.000000	0	0	8	cluster_8	1.0000
1042	Spectrogram 1	1	1050.750000	1053.750000	0	0	5	cluster_5	0.9122
1043	Spectrogram 1	1	1053.500000	1054.000000	0	0	6	cluster_6	0.9296
1044	Spectrogram 1	1	1053.750000	1056.250000	0	0	10	cluster_10	0.9887
1045	Spectrogram 1	1	1056.000000	1057.500000	0	0	6	cluster_6	0.9444
1046	Spectrogram 1	1	1057.250000	1057.750000	0	0	12	cluster_12	0.8764
1047	Spectrogram 1	1	1057.500000	1058.000000	0	0	noise	cluster_noise	0.0000
1048	Spectrogram 1	1	1057.750000	1059.750000	0	0	9	cluster_9	0.7563
1049	Spectrogram 1	1	1059.500000	1060.250000	0	0	12	cluster_12	0.8409
1050	Spectrogram 1	1	1060.000000	1060.500000	0	0	5	cluster_5	0.8484
1051	Spectrogram 1	1	1060.250000	1062.000000	0	0	9	cluster_9	0.7413
1052	Spectrogram 1	1	1061.750000	1062.250000	0	0	8	cluster_8	1.0000
1053	Spectrogram 1	1	1062.000000	1063.500000	0	0	6	cluster_6	0.9960
1054	Spectrogram 1	1	1063.250000	1066.000000	0	0	5	cluster_5	0.9781
1055	Spectrogram 1	1	1065.750000	1066.250000	0	0	noise	cluster_noise	0.0000
1056	Spectrogram 1	1	1066.000000	1067.000000	0	0	10	cluster_10	0.9425
1057	Spectrogram 1	1	1066.750000	1067.250000	0	0	noise	cluster_noise	0.0000
1058	Spectrogram 1	1	1067.000000	1068.000000	0	0	10	cluster_10	0.9514
1059	Spectrogram 1	1	1067.750000	1068.500000	0	0	6	cluster_6	0.9002
1060	Spectrogram 1	1	1068.250000	1068.750000	0	0	10	cluster_10	0.7989
1061	Spectrogram 1	1	1068.500000	1069.250000	0	0	noise	cluster_noise	0.0000
1062	Spectrogram 1	1	1069.000000	1071.000000	0	0	6	cluster_6	1.0000
1063	Spectrogram 1	1	1070.750000	1072.750000	0	0	noise	cluster_noise	0.0000
1064	Spectrogram 1	1	1072.500000	1073.000000	0	0	5	cluster_5	0.8501
1065	Spectrogram 1	1	1072.750000	1073.500000	0	0	noise	cluster_noise	0.0000
1066	Spectrogram 1	1	1073.250000	1073.750000	0	0	5	cluster_5	0.6844
1067	Spectrogram 1	1	1073.500000	1075.250000	0	0	6	cluster_6	0.8875
1068	Spectrogram 1	1	1075.000000	1077.500000	0	0	5	cluster_5	0.9185
1069	Spectrogram 1	1	1077.250000	1077.750000	0	0	noise	cluster_noise	0.0000
1070	Spectrogram 1	1	1077.500000	1078.000000	0	0	10	cluster_10	0.8595
1071	Spectrogram 1	1	1077.750000	1078.250000	0	0	9	cluster_9	0.5637
1072	Spectrogram 1	1	1078.000000	1079.500000	0	0	10	cluster_10	0.9855
1073	Spectrogram 1	1	1079.250000	1079.750000	0	0	noise	cluster_noise	0.0000
1074	Spectrogram 1	1	1079.500000	1080.000000	0	0	10	cluster_10	0.7763
1075	Spectrogram 1	1	1079.750000	1080.500000	0	0	noise	cluster_noise	0.0000
1076	Spectrogram 1	1	1080.250000	1080.750000	0	0	6	cluster_6	1.0000
1077	Spectrogram 1	1	1080.500000	1081.250000	0	0	noise	cluster_noise	0.0000
1078	Spectrogram 1	1	1081.000000	1082.500000	0	0	6	cluster_6	0.9462
1079	Spectrogram 1	1	1082.250000	1084.250000	0	0	noise	cluster_noise	0.0000
1080	Spectrogram 1	1	1084.000000	1084.500000	0	0	5	cluster_5	0.7488
1081	Spectrogram 1	1	1084.250000	1084.750000	0	0	6	cluster_6	0.8720
1082	Spectrogram 1	1	1084.500000	1085.000000	0	0	noise	cluster_noise	0.0000
1083	Spectrogram 1	1	1084.750000	1085.500000	0	0	5	cluster_5	0.6013
1084	Spectrogram 1	1	1085.250000	1086.750000	0	0	6	cluster_6	1.0000
1085	Spectrogram 1	1	1086.500000	1089.000000	0	0	5	cluster_5	0.9503
1086	Spectrogram 1	1	1088.750000	1089.500000	0	0	6	cluster_6	0.9981
1087	Spectrogram 1	1	1089.250000	1090.500000	0	0	10	cluster_10	0.9569
1088	Spectrogram 1	1	1090.250000	1091.000000	0	0	6	cluster_6	0.7199
1089	Spectrogram 1	1	1090.750000	1091.250000	0	0	noise	cluster_noise	0.0000
1090	Spectrogram 1	1	1091.000000	1093.500000	0	0	6	cluster_6	0.9787
1091	Spectrogram 1	1	1093.250000	1093.750000	0	0	12	cluster_12	0.8812
1092	Spectrogram 1	1	1093.500000	1095.000000	0	0	noise	cluster_noise	0.0000
1093	Spectrogram 1	1	1094.750000	1095.250000	0	0	12	cluster_12	0.7723
1094	Spectrogram 1	1	1095.000000	1096.250000	0	0	noise	cluster_noise	0.0000
1095	Spectrogram 1	1	1096.000000	1097.750000	0	0	6	cluster_6	1.0000
1096	Spectrogram 1	1	1097.500000	1100.000000	0	0	5	cluster_5	0.9360
1097	Spectrogram 1	1	1099.750000	1100.250000	0	0	noise	cluster_noise	0.0000
1098	Spectrogram 1	1	1100.000000	1102.250000	0	0	10	cluster_10	0.9834
1099	Spectrogram 1	1	1102.000000	1102.500000	0	0	noise	cluster_noise	0.0000
1100	Spectrogram 1	1	1102.250000	1103.000000	0	0	10	cluster_10	0.9418
1101	Spectrogram 1	1	1102.750000	1103.250000	0	0	6	cluster_6	1.0000
1102	Spectrogram 1	1	1103.000000	1104.000000	0	0	noise	cluster_noise	0.0000
1103	Spectrogram 1	1	1103.750000	1105.000000	0	0	6	cluster_6	0.9634
1104	Spectrogram 1	1	1104.750000	1105.250000	0	0	12	cluster_12	0.9889
1105	Spectrogram 1	1	1105.000000	1107.250000	0	0	noise	cluster_noise	0.0000
1106	Spectrogram 1	1	1107.000000	1107.750000	0	0	6	cluster_6	0.9753
1107	Spectrogram 1	1	1107.500000	1108.000000	0	0	noise	cluster_noise	0.0000
1108	Spectrogram 1	1	1107.750000	1109.250000	0	0	6	cluster_6	1.0000
1109	Spectrogram 1	1	1109.000000	1112.000000	0	0	5	cluster_5	0.8564
1110	Spectrogram 1	1	1111.750000	1113.250000	0	0	10	cluster_10	0.9859
1111	Spectrogram 1	1	1113.000000	1114.000000	0	0	noise	cluster_noise	0.0000
1112	Spectrogram 1	1	1113.750000	1115.750000	0	0	6	cluster_6	0.9707
1113	Spectrogram 1	1	1115.500000	1118.000000	0	0	noise	cluster_noise	0.0000
1114	Spectrogram 1	1	1117.750000	1118.250000	0	0	6	cluster_6	0.6835
1115	Spectrogram 1	1	1118.000000	1119.000000	0	0	noise	cluster_noise	0.0000
1116	Spectrogram 1	1	1118.750000	1120.250000	0	0	6	cluster_6	0.9822
1117	Spectrogram 1	1	1120.000000	1122.750000	0	0	5	cluster_5	0.9690
1118	Spectrogram 1	1	1122.500000	1123.000000	0	0	noise	cluster_noise	0.0000
1119	Spectrogram 1	1	1122.750000	1123.250000	0	0	9	cluster_9	0.5584
1120	Spectrogram 1	1	1123.000000	1123.500000	0	0	noise	cluster_noise	0.0000
1121	Spectrogram 1	1	1123.250000	1124.750000	0	0	10	cluster_10	0.9694
1122	Spectrogram 1	1	1124.500000	1126.750000	0	0	6	cluster_6	1.0000
1123	Spectrogram 1	1	1126.500000	1127.000000	0	0	12	cluster_12	0.7463
1124	Spectrogram 1	1	1126.750000	1129.500000	0	0	noise	cluster_noise	0.0000
1125	Spectrogram 1	1	1129.250000	1129.750000	0	0	6	cluster_6	0.9013
1126	Spectrogram 1	1	1129.500000	1130.000000	0	0	noise	cluster_noise	0.0000
1127	Spectrogram 1	1	1129.750000	1131.250000	0	0	6	cluster_6	1.0000
1128	Spectrogram 1	1	1131.000000	1134.000000	0	0	5	cluster_5	0.9946
1129	Spectrogram 1	1	1133.750000	1135.000000	0	0	10	cluster_10	0.9772
1130	Spectrogram 1	1	1134.750000	1135.250000	0	0	noise	cluster_noise	0.0000
1131	Spectrogram 1	1	1135.000000	1135.750000	0	0	10	cluster_10	1.0000
1132	Spectrogram 1	1	1135.500000	1137.750000	0	0	6	cluster_6	0.9959
1133	Spectrogram 1	1	1137.500000	1138.000000	0	0	12	cluster_12	0.8565
1134	Spectrogram 1	1	1137.750000	1140.000000	0	0	noise	cluster_noise	0.0000
1135	Spectrogram 1	1	1139.750000	1140.250000	0	0	6	cluster_6	0.6534
1136	Spectrogram 1	1	1140.000000	1141.000000	0	0	noise	cluster_noise	0.0000
1137	Spectrogram 1	1	1140.750000	1142.000000	0	0	6	cluster_6	1.0000
1138	Spectrogram 1	1	1141.750000	1144.750000	0	0	5	cluster_5	0.9796
1139	Spectrogram 1	1	1144.500000	1145.000000	0	0	noise	cluster_noise	0.0000
1140	Spectrogram 1	1	1144.750000	1145.750000	0	0	10	cluster_10	0.9759
1141	Spectrogram 1	1	1145.500000	1146.000000	0	0	noise	cluster_noise	0.0000
1142	Spectrogram 1	1	1145.750000	1148.500000	0	0	6	cluster_6	0.9857
1143	Spectrogram 1	1	1148.250000	1148.750000	0	0	noise	cluster_noise	0.0000
1144	Spectrogram 1	1	1148.500000	1149.000000	0	0	12	cluster_12	0.7619
1145	Spectrogram 1	1	1148.750000	1150.500000	0	0	noise	cluster_noise	0.0000
1146	Spectrogram 1	1	1150.250000	1150.750000	0	0	5	cluster_5	0.6467
1147	Spectrogram 1	1	1150.500000	1151.000000	0	0	6	cluster_6	0.8901
1148	Spectrogram 1	1	1150.750000	1151.500000	0	0	noise	cluster_noise	0.0000
1149	Spectrogram 1	1	1151.250000	1152.250000	0	0	6	cluster_6	1.0000
1150	Spectrogram 1	1	1152.000000	1152.750000	0	0	4	cluster_4	0.7496
1151	Spectrogram 1	1	1152.500000	1153.000000	0	0	12	cluster_12	0.8237
1152	Spectrogram 1	1	1152.750000	1155.500000	0	0	5	cluster_5	0.9721
1153	Spectrogram 1	1	1155.250000	1157.500000	0	0	10	cluster_10	0.9504
1154	Spectrogram 1	1	1157.250000	1159.750000	0	0	6	cluster_6	0.9219
1155	Spectrogram 1	1	1159.500000	1162.250000	0	0	noise	cluster_noise	0.0000
1156	Spectrogram 1	1	1162.000000	1163.750000	0	0	6	cluster_6	0.9504
1157	Spectrogram 1	1	1163.500000	1164.000000	0	0	noise	cluster_noise	0.0000
1158	Spectrogram 1	1	1163.750000	1166.250000	0	0	5	cluster_5	0.9885
1159	Spectrogram 1	1	1166.000000	1168.000000	0	0	10	cluster_10	0.9757
1160	Spectrogram 1	1	1167.750000	1168.250000	0	0	noise	cluster_noise	0.0000
1161	Spectrogram 1	1	1168.000000	1168.750000	0	0	10	cluster_10	0.9608
1162	Spectrogram 1	1	1168.500000	1170.500000	0	0	6	cluster_6	0.8582
1163	Spectrogram 1	1	1170.250000	1172.750000	0	0	noise	cluster_noise	0.0000
1164	Spectrogram 1	1	1172.500000	1174.750000	0	0	6	cluster_6	0.9233
1165	Spectrogram 1	1	1174.500000	1177.500000	0	0	5	cluster_5	0.9324
1166	Spectrogram 1	1	1177.250000	1178.000000	0	0	10	cluster_10	0.9881
1167	Spectrogram 1	1	1177.750000	1178.250000	0	0	noise	cluster_noise	0.0000
1168	Spectrogram 1	1	1178.000000	1179.000000	0	0	10	cluster_10	0.9929
1169	Spectrogram 1	1	1178.750000	1179.250000	0	0	noise	cluster_noise	0.0000
1170	Spectrogram 1	1	1179.000000	1179.500000	0	0	10	cluster_10	0.9530
1171	Spectrogram 1	1	1179.250000	1179.750000	0	0	noise	cluster_noise	0.0000
1172	Spectrogram 1	1	1179.500000	1181.500000	0	0	6	cluster_6	0.9691
1173	Spectrogram 1	1	1181.250000	1181.750000	0	0	12	cluster_12	0.7840
1174	Spectrogram 1	1	1181.500000	1184.750000	0	0	noise	cluster_noise	0.0000
1175	Spectrogram 1	1	1184.500000	1185.750000	0	0	6	cluster_6	0.9908
1176	Spectrogram 1	1	1185.500000	1186.000000	0	0	noise	cluster_noise	0.0000
1177	Spectrogram 1	1	1185.750000	1188.500000	0	0	5	cluster_5	0.9505
1178	Spectrogram 1	1	1188.250000	1190.500000	0	0	10	cluster_10	0.9418
1179	Spectrogram 1	1	1190.250000	1192.500000	0	0	6	cluster_6	0.9864
