Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
293	Spectrogram 1	1	450.000000	450.500000	0	0	6	cluster_6	0.8401
294	Spectrogram 1	1	450.250000	452.000000	0	0	5	cluster_5	0.7088
295	Spectrogram 1	1	451.750000	453.750000	0	0	3	cluster_3	0.8031
296	Spectrogram 1	1	453.500000	454.000000	0	0	noise	cluster_noise	0.0000
297	Spectrogram 1	1	453.750000	454.500000	0	0	3	cluster_3	0.8371
298	Spectrogram 1	1	454.250000	455.250000	0	0	noise	cluster_noise	0.0000
299	Spectrogram 1	1	455.000000	456.000000	0	0	5	cluster_5	0.6829
300	Spectrogram 1	1	455.750000	456.750000	0	0	6	cluster_6	1.0000
301	Spectrogram 1	1	456.500000	457.000000	0	0	5	cluster_5	0.5580
302	Spectrogram 1	1	456.750000	457.250000	0	0	6	cluster_6	0.8693
303	Spectrogram 1	1	457.000000	457.750000	0	0	noise	cluster_noise	0.0000
304	Spectrogram 1	1	457.500000	458.250000	0	0	5	cluster_5	0.6513
305	Spectrogram 1	1	458.000000	459.000000	0	0	6	cluster_6	0.9658
306	Spectrogram 1	1	458.750000	459.250000	0	0	5	cluster_5	0.7983
307	Spectrogram 1	1	459.000000	460.000000	0	0	noise	cluster_noise	0.0000
308	Spectrogram 1	1	459.750000	460.750000	0	0	6	cluster_6	1.0000
309	Spectrogram 1	1	460.500000	461.000000	0	0	5	cluster_5	0.4347
310	Spectrogram 1	1	460.750000	461.500000	0	0	6	cluster_6	0.9717
311	Spectrogram 1	1	461.250000	461.750000	0	0	noise	cluster_noise	0.0000
312	Spectrogram 1	1	461.500000	462.000000	0	0	5	cluster_5	1.0000
313	Spectrogram 1	1	461.750000	462.250000	0	0	6	cluster_6	1.0000
314	Spectrogram 1	1	462.000000	462.500000	0	0	noise	cluster_noise	0.0000
315	Spectrogram 1	1	462.250000	462.750000	0	0	2	cluster_2	1.0000
316	Spectrogram 1	1	462.500000	463.250000	0	0	6	cluster_6	1.0000
317	Spectrogram 1	1	463.000000	463.500000	0	0	2	cluster_2	1.0000
318	Spectrogram 1	1	463.250000	464.000000	0	0	6	cluster_6	1.0000
319	Spectrogram 1	1	463.750000	464.250000	0	0	2	cluster_2	1.0000
320	Spectrogram 1	1	464.000000	464.500000	0	0	5	cluster_5	1.0000
321	Spectrogram 1	1	464.250000	465.000000	0	0	6	cluster_6	0.9251
322	Spectrogram 1	1	464.750000	465.250000	0	0	2	cluster_2	1.0000
323	Spectrogram 1	1	465.000000	465.500000	0	0	6	cluster_6	1.0000
324	Spectrogram 1	1	465.250000	465.750000	0	0	noise	cluster_noise	0.0000
325	Spectrogram 1	1	465.500000	466.000000	0	0	2	cluster_2	1.0000
326	Spectrogram 1	1	465.750000	466.500000	0	0	6	cluster_6	0.9278
327	Spectrogram 1	1	466.250000	467.000000	0	0	2	cluster_2	1.0000
328	Spectrogram 1	1	466.750000	468.250000	0	0	5	cluster_5	0.6936
329	Spectrogram 1	1	468.000000	468.500000	0	0	6	cluster_6	1.0000
330	Spectrogram 1	1	468.250000	468.750000	0	0	noise	cluster_noise	0.0000
331	Spectrogram 1	1	468.500000	469.250000	0	0	3	cluster_3	0.6489
332	Spectrogram 1	1	469.000000	470.250000	0	0	noise	cluster_noise	0.0000
333	Spectrogram 1	1	470.000000	471.750000	0	0	5	cluster_5	0.8734
334	Spectrogram 1	1	471.500000	472.000000	0	0	6	cluster_6	1.0000
335	Spectrogram 1	1	471.750000	472.250000	0	0	noise	cluster_noise	0.0000
